year,px,py,tachid,ekid
2007,139.3786679,35.68518051,4.141749089,1.133683251
2008,139.3786679,35.68518051,4.141749089,1.133683251
1999,139.3786679,35.68910649,4.0139887,1.18698138
2000,139.3786679,35.68910649,4.0139887,1.18698138
2001,139.3786679,35.68910649,4.0139887,1.18698138
2002,139.3786679,35.68910649,4.0139887,1.18698138
2003,139.3786679,35.68910649,4.0139887,1.18698138
2004,139.3786679,35.68910649,4.0139887,1.18698138
2005,139.3786679,35.68910649,4.0139887,1.18698138
2006,139.3786679,35.68910649,4.0139887,1.18698138
2007,139.3786679,35.68910649,4.0139887,1.18698138
2008,139.3786679,35.68910649,4.0139887,1.18698138
1999,139.3786679,35.72836625,5.155781972,1.029443799
2000,139.3786679,35.72836625,5.155781972,1.029443799
2001,139.3786679,35.72836625,5.155781972,1.029443799
2002,139.3786679,35.72836625,5.155781972,1.029443799
2003,139.3786679,35.72836625,5.155781972,1.029443799
2004,139.3786679,35.72836625,5.155781972,1.029443799
2005,139.3786679,35.72836625,5.155781972,1.029443799
2006,139.3786679,35.72836625,5.155781972,1.029443799
2007,139.3786679,35.72836625,5.155781972,1.029443799
2008,139.3786679,35.72836625,5.155781972,1.029443799
1999,139.3786679,35.73229223,5.451427746,1.208787836
2000,139.3786679,35.73229223,5.451427746,1.208787836
2001,139.3786679,35.73229223,5.451427746,1.208787836
2002,139.3786679,35.73229223,5.451427746,1.208787836
2003,139.3786679,35.73229223,5.451427746,1.208787836
2004,139.3786679,35.73229223,5.451427746,1.208787836
2005,139.3786679,35.73229223,5.451427746,1.208787836
2006,139.3786679,35.73229223,5.451427746,1.208787836
2007,139.3786679,35.73229223,5.451427746,1.208787836
2008,139.3786679,35.73229223,5.451427746,1.208787836
1999,139.3827205,35.64199477,7.098127822,0.668170949
2000,139.3827205,35.64199477,7.098127822,0.668170949
2001,139.3827205,35.64199477,7.098127822,0.668170949
2002,139.3827205,35.64199477,7.098127822,0.668170949
2003,139.3827205,35.64199477,7.098127822,0.668170949
2004,139.3827205,35.64199477,7.098127822,0.668170949
2005,139.3827205,35.64199477,7.098127822,0.668170949
2006,139.3827205,35.64199477,7.098127822,0.668170949
2007,139.3827205,35.64199477,7.098127822,0.668170949
2008,139.3827205,35.64199477,7.098127822,0.668170949
1999,139.3827205,35.64592075,6.720378069,0.34949079
2000,139.3827205,35.64592075,6.720378069,0.34949079
2001,139.3827205,35.64592075,6.720378069,0.34949079
2002,139.3827205,35.64592075,6.720378069,0.34949079
2003,139.3827205,35.64592075,6.720378069,0.34949079
2004,139.3827205,35.64592075,6.720378069,0.34949079
2005,139.3827205,35.64592075,6.720378069,0.34949079
2006,139.3827205,35.64592075,6.720378069,0.34949079
2007,139.3827205,35.64592075,6.720378069,0.34949079
2008,139.3827205,35.64592075,6.720378069,0.34949079
1999,139.3827205,35.64984673,6.350067596,0.421484847
2000,139.3827205,35.64984673,6.350067596,0.421484847
2001,139.3827205,35.64984673,6.350067596,0.421484847
2002,139.3827205,35.64984673,6.350067596,0.421484847
2003,139.3827205,35.64984673,6.350067596,0.421484847
2004,139.3827205,35.64984673,6.350067596,0.421484847
2005,139.3827205,35.64984673,6.350067596,0.421484847
2006,139.3827205,35.64984673,6.350067596,0.421484847
2007,139.3827205,35.64984673,6.350067596,0.421484847
2008,139.3827205,35.64984673,6.350067596,0.421484847
1999,139.3827205,35.6537727,5.98857661,0.647311629
2000,139.3827205,35.6537727,5.98857661,0.647311629
2001,139.3827205,35.6537727,5.98857661,0.647311629
2002,139.3827205,35.6537727,5.98857661,0.647311629
2003,139.3827205,35.6537727,5.98857661,0.647311629
2004,139.3827205,35.6537727,5.98857661,0.647311629
2005,139.3827205,35.6537727,5.98857661,0.647311629
2006,139.3827205,35.6537727,5.98857661,0.647311629
2007,139.3827205,35.6537727,5.98857661,0.647311629
2008,139.3827205,35.6537727,5.98857661,0.647311629
1999,139.3827205,35.65769868,5.637601923,0.23978907
2000,139.3827205,35.65769868,5.637601923,0.23978907
2001,139.3827205,35.65769868,5.637601923,0.23978907
2002,139.3827205,35.65769868,5.637601923,0.23978907
2003,139.3827205,35.65769868,5.637601923,0.23978907
2004,139.3827205,35.65769868,5.637601923,0.23978907
2005,139.3827205,35.65769868,5.637601923,0.23978907
2006,139.3827205,35.65769868,5.637601923,0.23978907
2007,139.3827205,35.65769868,5.637601923,0.23978907
2008,139.3827205,35.65769868,5.637601923,0.23978907
1999,139.3827205,35.66162465,5.299233466,0.275317127
2000,139.3827205,35.66162465,5.299233466,0.275317127
2001,139.3827205,35.66162465,5.299233466,0.275317127
2002,139.3827205,35.66162465,5.299233466,0.275317127
2003,139.3827205,35.66162465,5.299233466,0.275317127
2004,139.3827205,35.66162465,5.299233466,0.275317127
2005,139.3827205,35.66162465,5.299233466,0.275317127
2006,139.3827205,35.66162465,5.299233466,0.275317127
2007,139.3827205,35.66162465,5.299233466,0.275317127
2008,139.3827205,35.66162465,5.299233466,0.275317127
1999,139.3827205,35.66555063,4.976043557,0.688414491
2000,139.3827205,35.66555063,4.976043557,0.688414491
2001,139.3827205,35.66555063,4.976043557,0.688414491
2002,139.3827205,35.66555063,4.976043557,0.688414491
2003,139.3827205,35.66555063,4.976043557,0.688414491
2004,139.3827205,35.66555063,4.976043557,0.688414491
2005,139.3827205,35.66555063,4.976043557,0.688414491
2006,139.3827205,35.66555063,4.976043557,0.688414491
2007,139.3827205,35.66555063,4.976043557,0.688414491
2008,139.3827205,35.66555063,4.976043557,0.688414491
1999,139.3827205,35.66947661,4.67118378,1.118858244
2000,139.3827205,35.66947661,4.67118378,1.118858244
2001,139.3827205,35.66947661,4.67118378,1.118858244
2002,139.3827205,35.66947661,4.67118378,1.118858244
2003,139.3827205,35.66947661,4.67118378,1.118858244
2004,139.3827205,35.66947661,4.67118378,1.118858244
2005,139.3827205,35.66947661,4.67118378,1.118858244
2006,139.3827205,35.66947661,4.67118378,1.118858244
2007,139.3827205,35.66947661,4.67118378,1.118858244
2008,139.3827205,35.66947661,4.67118378,1.118858244
1999,139.3827205,35.67340258,4.388475885,1.331732216
2000,139.3827205,35.67340258,4.388475885,1.331732216
2001,139.3827205,35.67340258,4.388475885,1.331732216
2002,139.3827205,35.67340258,4.388475885,1.331732216
2003,139.3827205,35.67340258,4.388475885,1.331732216
2004,139.3827205,35.67340258,4.388475885,1.331732216
2005,139.3827205,35.67340258,4.388475885,1.331732216
2006,139.3827205,35.67340258,4.388475885,1.331732216
2007,139.3827205,35.67340258,4.388475885,1.331732216
2008,139.3827205,35.67340258,4.388475885,1.331732216
1999,139.3827205,35.67732856,4.1324687,1.205547034
2000,139.3827205,35.67732856,4.1324687,1.205547034
2001,139.3827205,35.67732856,4.1324687,1.205547034
2002,139.3827205,35.67732856,4.1324687,1.205547034
2003,139.3827205,35.67732856,4.1324687,1.205547034
2004,139.3827205,35.67732856,4.1324687,1.205547034
2005,139.3827205,35.67732856,4.1324687,1.205547034
2006,139.3827205,35.67732856,4.1324687,1.205547034
2007,139.3827205,35.67732856,4.1324687,1.205547034
2008,139.3827205,35.67732856,4.1324687,1.205547034
1999,139.3827205,35.68125454,3.908412567,1.23003694
2000,139.3827205,35.68125454,3.908412567,1.23003694
2001,139.3827205,35.68125454,3.908412567,1.23003694
2002,139.3827205,35.68125454,3.908412567,1.23003694
2003,139.3827205,35.68125454,3.908412567,1.23003694
2004,139.3827205,35.68125454,3.908412567,1.23003694
2005,139.3827205,35.68125454,3.908412567,1.23003694
2006,139.3827205,35.68125454,3.908412567,1.23003694
2007,139.3827205,35.68125454,3.908412567,1.23003694
2008,139.3827205,35.68125454,3.908412567,1.23003694
1999,139.3827205,35.68518051,3.722081983,1.397301817
2000,139.3827205,35.68518051,3.722081983,1.397301817
2001,139.3827205,35.68518051,3.722081983,1.397301817
2002,139.3827205,35.68518051,3.722081983,1.397301817
2003,139.3827205,35.68518051,3.722081983,1.397301817
2004,139.3827205,35.68518051,3.722081983,1.397301817
2005,139.3827205,35.68518051,3.722081983,1.397301817
2006,139.3827205,35.68518051,3.722081983,1.397301817
2007,139.3827205,35.68518051,3.722081983,1.397301817
2008,139.3827205,35.68518051,3.722081983,1.397301817
1999,139.3827205,35.68910649,3.579373417,1.621399208
2000,139.3827205,35.68910649,3.579373417,1.621399208
2001,139.3827205,35.68910649,3.579373417,1.621399208
2002,139.3827205,35.68910649,3.579373417,1.621399208
2003,139.3827205,35.68910649,3.579373417,1.621399208
2004,139.3827205,35.68910649,3.579373417,1.621399208
2005,139.3827205,35.68910649,3.579373417,1.621399208
2006,139.3827205,35.68910649,3.579373417,1.621399208
2007,139.3827205,35.68910649,3.579373417,1.621399208
2008,139.3827205,35.68910649,3.579373417,1.621399208
1999,139.3827205,35.72444027,4.53053353,1.17396249
2000,139.3827205,35.72444027,4.53053353,1.17396249
2001,139.3827205,35.72444027,4.53053353,1.17396249
2002,139.3827205,35.72444027,4.53053353,1.17396249
2003,139.3827205,35.72444027,4.53053353,1.17396249
2004,139.3827205,35.72444027,4.53053353,1.17396249
2005,139.3827205,35.72444027,4.53053353,1.17396249
2006,139.3827205,35.72444027,4.53053353,1.17396249
2007,139.3827205,35.72444027,4.53053353,1.17396249
2008,139.3827205,35.72444027,4.53053353,1.17396249
1999,139.3827205,35.72836625,4.825131762,1.069532387
2000,139.3827205,35.72836625,4.825131762,1.069532387
2001,139.3827205,35.72836625,4.825131762,1.069532387
2002,139.3827205,35.72836625,4.825131762,1.069532387
2003,139.3827205,35.72836625,4.825131762,1.069532387
2004,139.3827205,35.72836625,4.825131762,1.069532387
2005,139.3827205,35.72836625,4.825131762,1.069532387
2006,139.3827205,35.72836625,4.825131762,1.069532387
2007,139.3827205,35.72836625,4.825131762,1.069532387
2008,139.3827205,35.72836625,4.825131762,1.069532387
1999,139.3827205,35.73229223,5.139832025,1.135528685
2000,139.3827205,35.73229223,5.139832025,1.135528685
2001,139.3827205,35.73229223,5.139832025,1.135528685
2002,139.3827205,35.73229223,5.139832025,1.135528685
2003,139.3827205,35.73229223,5.139832025,1.135528685
2004,139.3827205,35.73229223,5.139832025,1.135528685
2005,139.3827205,35.73229223,5.139832025,1.135528685
2006,139.3827205,35.73229223,5.139832025,1.135528685
2007,139.3827205,35.73229223,5.139832025,1.135528685
2008,139.3827205,35.73229223,5.139832025,1.135528685
1999,139.3867731,35.64199477,6.89114917,0.964869625
2000,139.3867731,35.64199477,6.89114917,0.964869625
2001,139.3867731,35.64199477,6.89114917,0.964869625
2002,139.3867731,35.64199477,6.89114917,0.964869625
2003,139.3867731,35.64199477,6.89114917,0.964869625
2004,139.3867731,35.64199477,6.89114917,0.964869625
2005,139.3867731,35.64199477,6.89114917,0.964869625
2006,139.3867731,35.64199477,6.89114917,0.964869625
2007,139.3867731,35.64199477,6.89114917,0.964869625
2008,139.3867731,35.64199477,6.89114917,0.964869625
1999,139.3867731,35.64592075,6.501384444,0.778886891
2000,139.3867731,35.64592075,6.501384444,0.778886891
2001,139.3867731,35.64592075,6.501384444,0.778886891
2002,139.3867731,35.64592075,6.501384444,0.778886891
2003,139.3867731,35.64592075,6.501384444,0.778886891
2004,139.3867731,35.64592075,6.501384444,0.778886891
2005,139.3867731,35.64592075,6.501384444,0.778886891
2006,139.3867731,35.64592075,6.501384444,0.778886891
2007,139.3867731,35.64592075,6.501384444,0.778886891
2008,139.3867731,35.64592075,6.501384444,0.778886891
1999,139.3867731,35.64984673,6.117832686,0.813738565
2000,139.3867731,35.64984673,6.117832686,0.813738565
2001,139.3867731,35.64984673,6.117832686,0.813738565
2002,139.3867731,35.64984673,6.117832686,0.813738565
2003,139.3867731,35.64984673,6.117832686,0.813738565
2004,139.3867731,35.64984673,6.117832686,0.813738565
2005,139.3867731,35.64984673,6.117832686,0.813738565
2006,139.3867731,35.64984673,6.117832686,0.813738565
2007,139.3867731,35.64984673,6.117832686,0.813738565
2008,139.3867731,35.64984673,6.117832686,0.813738565
1999,139.3867731,35.6537727,5.74173912,0.661652615
2000,139.3867731,35.6537727,5.74173912,0.661652615
2001,139.3867731,35.6537727,5.74173912,0.661652615
2002,139.3867731,35.6537727,5.74173912,0.661652615
2003,139.3867731,35.6537727,5.74173912,0.661652615
2004,139.3867731,35.6537727,5.74173912,0.661652615
2005,139.3867731,35.6537727,5.74173912,0.661652615
2006,139.3867731,35.6537727,5.74173912,0.661652615
2007,139.3867731,35.6537727,5.74173912,0.661652615
2008,139.3867731,35.6537727,5.74173912,0.661652615
1999,139.3867731,35.65769868,5.37466964,0.618858696
2000,139.3867731,35.65769868,5.37466964,0.618858696
2001,139.3867731,35.65769868,5.37466964,0.618858696
2002,139.3867731,35.65769868,5.37466964,0.618858696
2003,139.3867731,35.65769868,5.37466964,0.618858696
2004,139.3867731,35.65769868,5.37466964,0.618858696
2005,139.3867731,35.65769868,5.37466964,0.618858696
2006,139.3867731,35.65769868,5.37466964,0.618858696
2007,139.3867731,35.65769868,5.37466964,0.618858696
2008,139.3867731,35.65769868,5.37466964,0.618858696
1999,139.3867731,35.66162465,5.018604749,0.633472025
2000,139.3867731,35.66162465,5.018604749,0.633472025
2001,139.3867731,35.66162465,5.018604749,0.633472025
2002,139.3867731,35.66162465,5.018604749,0.633472025
2003,139.3867731,35.66162465,5.018604749,0.633472025
2004,139.3867731,35.66162465,5.018604749,0.633472025
2005,139.3867731,35.66162465,5.018604749,0.633472025
2006,139.3867731,35.66162465,5.018604749,0.633472025
2007,139.3867731,35.66162465,5.018604749,0.633472025
2008,139.3867731,35.66162465,5.018604749,0.633472025
1999,139.3867731,35.66555063,4.676059001,0.894092723
2000,139.3867731,35.66555063,4.676059001,0.894092723
2001,139.3867731,35.66555063,4.676059001,0.894092723
2002,139.3867731,35.66555063,4.676059001,0.894092723
2003,139.3867731,35.66555063,4.676059001,0.894092723
2004,139.3867731,35.66555063,4.676059001,0.894092723
2005,139.3867731,35.66555063,4.676059001,0.894092723
2006,139.3867731,35.66555063,4.676059001,0.894092723
2007,139.3867731,35.66555063,4.676059001,0.894092723
2008,139.3867731,35.66555063,4.676059001,0.894092723
1999,139.3867731,35.66947661,4.350227145,1.255918412
2000,139.3867731,35.66947661,4.350227145,1.255918412
2001,139.3867731,35.66947661,4.350227145,1.255918412
2002,139.3867731,35.66947661,4.350227145,1.255918412
2003,139.3867731,35.66947661,4.350227145,1.255918412
2004,139.3867731,35.66947661,4.350227145,1.255918412
2005,139.3867731,35.66947661,4.350227145,1.255918412
2006,139.3867731,35.66947661,4.350227145,1.255918412
2007,139.3867731,35.66947661,4.350227145,1.255918412
2008,139.3867731,35.66947661,4.350227145,1.255918412
1999,139.3867731,35.67340258,4.045150047,0.948487907
2000,139.3867731,35.67340258,4.045150047,0.948487907
2001,139.3867731,35.67340258,4.045150047,0.948487907
2002,139.3867731,35.67340258,4.045150047,0.948487907
2003,139.3867731,35.67340258,4.045150047,0.948487907
2004,139.3867731,35.67340258,4.045150047,0.948487907
2005,139.3867731,35.67340258,4.045150047,0.948487907
2006,139.3867731,35.67340258,4.045150047,0.948487907
2007,139.3867731,35.67340258,4.045150047,0.948487907
2008,139.3867731,35.67340258,4.045150047,0.948487907
1999,139.3867731,35.67732856,3.765875179,0.761224188
2000,139.3867731,35.67732856,3.765875179,0.761224188
2001,139.3867731,35.67732856,3.765875179,0.761224188
2002,139.3867731,35.67732856,3.765875179,0.761224188
2003,139.3867731,35.67732856,3.765875179,0.761224188
2004,139.3867731,35.67732856,3.765875179,0.761224188
2005,139.3867731,35.67732856,3.765875179,0.761224188
2006,139.3867731,35.67732856,3.765875179,0.761224188
2007,139.3867731,35.67732856,3.765875179,0.761224188
2008,139.3867731,35.67732856,3.765875179,0.761224188
1999,139.3867731,35.68125454,3.518551846,0.799443237
2000,139.3867731,35.68125454,3.518551846,0.799443237
2001,139.3867731,35.68125454,3.518551846,0.799443237
2002,139.3867731,35.68125454,3.518551846,0.799443237
2003,139.3867731,35.68125454,3.518551846,0.799443237
2004,139.3867731,35.68125454,3.518551846,0.799443237
2005,139.3867731,35.68125454,3.518551846,0.799443237
2006,139.3867731,35.68125454,3.518551846,0.799443237
2007,139.3867731,35.68125454,3.518551846,0.799443237
2008,139.3867731,35.68125454,3.518551846,0.799443237
1999,139.3867731,35.68518051,3.310349316,1.03854272
2000,139.3867731,35.68518051,3.310349316,1.03854272
2001,139.3867731,35.68518051,3.310349316,1.03854272
2002,139.3867731,35.68518051,3.310349316,1.03854272
2003,139.3867731,35.68518051,3.310349316,1.03854272
2004,139.3867731,35.68518051,3.310349316,1.03854272
2005,139.3867731,35.68518051,3.310349316,1.03854272
2006,139.3867731,35.68518051,3.310349316,1.03854272
2007,139.3867731,35.68518051,3.310349316,1.03854272
2008,139.3867731,35.68518051,3.310349316,1.03854272
1999,139.3867731,35.68910649,3.149036736,1.377623586
2000,139.3867731,35.68910649,3.149036736,1.377623586
2001,139.3867731,35.68910649,3.149036736,1.377623586
2002,139.3867731,35.68910649,3.149036736,1.377623586
2003,139.3867731,35.68910649,3.149036736,1.377623586
2004,139.3867731,35.68910649,3.149036736,1.377623586
2005,139.3867731,35.68910649,3.149036736,1.377623586
2006,139.3867731,35.68910649,3.149036736,1.377623586
2007,139.3867731,35.68910649,3.149036736,1.377623586
2008,139.3867731,35.68910649,3.149036736,1.377623586
1999,139.3867731,35.7205143,3.905624685,1.110631653
2000,139.3867731,35.7205143,3.905624685,1.110631653
2001,139.3867731,35.7205143,3.905624685,1.110631653
2002,139.3867731,35.7205143,3.905624685,1.110631653
2003,139.3867731,35.7205143,3.905624685,1.110631653
2004,139.3867731,35.7205143,3.905624685,1.110631653
2005,139.3867731,35.7205143,3.905624685,1.110631653
2006,139.3867731,35.7205143,3.905624685,1.110631653
2007,139.3867731,35.7205143,3.905624685,1.110631653
2008,139.3867731,35.7205143,3.905624685,1.110631653
1999,139.3867731,35.72444027,4.198839407,0.787019694
